OID_,non_north_area,north_area,region,wtd_north_per,cat_ID_txt,cat_ID_con,wtd_elev_COUNT,wtd_elev_AREA,wtd_elev_MIN,wtd_elev_MAX,wtd_elev_RANGE,wtd_elev_MEAN,wtd_elev_STD,wtd_elev_SUM,wtd_elev_VARIETY,wtd_elev_MAJORITY,wtd_elev_MINORITY,wtd_elev_MEDIAN,wtd_elev_PCT90,wtd_slope_ZONE_CODE,wtd_slope_COUNT,wtd_slope_AREA,wtd_slope_MIN,wtd_slope_MAX,wtd_slope_RANGE,wtd_slope_MEAN,wtd_slope_STD,wtd_slope_SUM,wtd_slope_MEDIAN,wtd_slope_PCT90,non_wetland_area,wetland_area,wtd_wet_per,O1Region,wtd_glacier_area_sqm,wtd_glacier_per,FType,wtd_lake_area_sqm,wtd_lake_per
388,3194700.000000000000000,1407900.000000000000000,Kodiak,30.5892315,72144,Kodiak_72144,46117.000000000000000,4611700.000000000000000,38,533,495,249.929158444825475,93.570541206526173,11525983.000000000000000,461,164,38,238,380,5,46026.000000000000000,4602600.000000000000000,0.000000000000000,0.762494862079620,0.762494862079620,0.146159553384759,0.082534793232774,6727.139604086912186,0.133220151066780,0.253414809703827,4627500.000000000000000,9900.000000000000000,0.2134817,,,,390,5613.240058109558049,0.121042826974373
389,20241600.000000000000000,11028800.000000000000000,Kodiak,35.2691345,76954,Kodiak_76954,312795.000000000000000,31279500.000000000000000,18,819,801,271.134640898992188,176.518260306072563,84809560.000000000000000,794,33,25,241,528,6,312704.000000000000000,31270400.000000000000000,0.000000000000000,1.783258438110352,1.783258438110352,0.190971920012009,0.130742363641145,59717.683275435148971,0.176887109875679,0.359666079282761,31140100.000000000000000,165100.000000000000000,0.5273884,,,,390,1072121.699708493892103,3.424739978369388
390,40408000.000000000000000,14784300.000000000000000,Kodiak,26.7868881,77794,Kodiak_77794,552014.000000000000000,55201400.000000000000000,15,819,804,241.396748995495386,175.696103899791552,133254385.000000000000000,802,33,814,210,504,7,551923.000000000000000,55192300.000000000000000,0.000000000000000,1.783258438110352,1.783258438110352,0.194154308491182,0.134513345346630,107158.228405378889875,0.174845486879349,0.374888181686401,54843900.000000000000000,383200.000000000000000,0.6938623,,,,390,1542672.373350004898384,2.793324967905258
391,5497500.000000000000000,2424900.000000000000000,Kodiak,30.6081486,90346,Kodiak_90346,79315.000000000000000,7931500.000000000000000,81,761,680,313.709651390030274,158.830474068042491,24881881.000000000000000,681,81,761,285,555,8,79224.000000000000000,7922400.000000000000000,0.000000000000000,1.112803816795349,1.112803816795349,0.227135976800322,0.149633977767871,17994.620626028703555,0.210760697722435,0.423094600439072,7686300.000000000000000,270900.000000000000000,3.4044638,,,,390,247704.209220889140852,3.112956934862630
392,7172100.000000000000000,3808900.000000000000000,Kodiak,34.6862755,93176,Kodiak_93176,109901.000000000000000,10990100.000000000000000,104,897,793,479.470541669318436,173.149838780777117,52694292.000000000000000,784,296,110,481,715,9,109810.000000000000000,10981000.000000000000000,0.000000000000000,1.483873605728149,1.483873605728149,0.276901666357643,0.140046805890327,30406.571982732821198,0.271775722503662,0.454987108707428,11006200.000000000000000,9600.000000000000000,0.0871475,,,,390,2.742958259764543,0.000024900218411
393,7304800.000000000000000,2610800.000000000000000,Kodiak,26.3302269,94216,Kodiak_94216,99247.000000000000000,9924700.000000000000000,104,872,768,477.718923493911632,183.404573909738730,47412170.000000000000000,768,349,110,469,736,10,99156.000000000000000,9915600.000000000000000,0.000000000000000,0.939472675323486,0.939472675323486,0.271931498876274,0.133726236139861,26963.639702575845149,0.265087842941284,0.446107715368271,9920000.000000000000000,30400.000000000000000,0.3055153,,,,390,25974.951038326220441,0.261044290061970
394,18424300.000000000000000,7130600.000000000000000,Kodiak,27.9030628,97276,Kodiak_97276,255640.000000000000000,25564000.000000000000000,81,771,690,315.308734939760996,144.495581847970442,80605525.000000000000000,691,190,767,288,528,11,255549.000000000000000,25554900.000000000000000,0.000000000000000,0.932240426540375,0.932240426540375,0.184906086501294,0.121020302813996,47252.565499319221999,0.167043998837471,0.348070532083511,23530900.000000000000000,2058800.000000000000000,8.0454245,,,,390,48634.751560111319122,0.190055966111800
395,10771600.000000000000000,4792100.000000000000000,Kodiak,30.7902355,99516,Kodiak_99516,155728.000000000000000,15572800.000000000000000,104,1018,914,490.287045361141054,203.235257812571405,76351421.000000000000000,906,247,110,503,768,12,155637.000000000000000,15563700.000000000000000,0.000000000000000,1.306671500205994,1.306671500205994,0.254219078401694,0.152268241185317,39565.894705204511411,0.236235216259956,0.458580195903778,15365200.000000000000000,233300.000000000000000,1.4956566,,,,390,21524.723973992342508,0.137992268320623
396,20744300.000000000000000,6572600.000000000000000,Kodiak,24.0605640,100826,Kodiak_100826,273260.000000000000000,27326000.000000000000000,104,1018,914,417.473658786503279,220.169231961716633,114078852.000000000000000,906,125,110,390,732,13,273169.000000000000000,27316900.000000000000000,0.000000000000000,1.306671500205994,1.306671500205994,0.237064309367189,0.155698262877049,64758.620325525691442,0.222135514020920,0.447485238313675,26717200.000000000000000,634500.000000000000000,2.3197827,,,,390,1275654.105309224454686,4.663893305751468
397,16499500.000000000000000,9239200.000000000000000,Kodiak,35.8961411,101556,Kodiak_101556,257478.000000000000000,25747800.000000000000000,104,1018,914,526.628923636195736,211.478531101612276,135595362.000000000000000,913,204,110,552,796,14,257387.000000000000000,25738700.000000000000000,0.000000000000000,1.152588367462158,1.152588367462158,0.264881646410849,0.150653270205225,68177.092324749217369,0.246436953544617,0.467332363128662,25367600.000000000000000,405900.000000000000000,1.5748734,,,,390,27388.949793618296098,0.106267871238358
398,36051000.000000000000000,17193200.000000000000000,Kodiak,32.2912178,103096,Kodiak_103096,532533.000000000000000,53253300.000000000000000,104,1117,1013,520.614433283966946,204.227496895728905,277244366.000000000000000,1013,463,110,526,786,15,532442.000000000000000,53244200.000000000000000,0.000000000000000,1.155209660530090,1.155209660530090,0.227174929183070,0.140828944899730,120957.473644092024188,0.207819730043411,0.417235165834427,52008800.000000000000000,1270200.000000000000000,2.3840537,,,,390,122483.211156662233407,0.229890221581978
399,51941900.000000000000000,18079200.000000000000000,Kodiak,25.8196449,103196,Kodiak_103196,700302.000000000000000,70030200.000000000000000,48,771,723,251.384945352147071,157.522891243055426,176045380.000000000000000,724,81,767,215,490,16,700211.000000000000000,70021100.000000000000000,0.000000000000000,1.112803816795349,1.112803816795349,0.169770343228101,0.139833420017821,118875.061802092066500,0.151928022503853,0.360662966966629,63931500.000000000000000,6124400.000000000000000,8.7421618,,,,390,8017228.206485418602824,11.444044265344417
400,48407200.000000000000000,15854400.000000000000000,Kodiak,24.6716537,103296,Kodiak_103296,642707.000000000000000,64270700.000000000000000,104,951,847,365.594037407401686,193.392599132128282,234969847.000000000000000,848,165,110,312,655,17,642616.000000000000000,64261600.000000000000000,0.000000000000000,1.539703130722046,1.539703130722046,0.154031556578212,0.136527809186428,98983.142762064308045,0.118551567196846,0.345704734325409,55553500.000000000000000,8742900.000000000000000,13.5978060,,,,390,391364.462915153999347,0.608687987064834
401,49291500.000000000000000,15963100.000000000000000,Kodiak,24.4627972,103456,Kodiak_103456,652637.000000000000000,65263700.000000000000000,104,951,847,362.744856635463350,193.634769416953901,236740715.000000000000000,848,165,110,308,653,18,652546.000000000000000,65254600.000000000000000,0.000000000000000,1.539703130722046,1.539703130722046,0.153169906347688,0.136827523757497,99950.409707558661466,0.118118107318878,0.345704734325409,56350500.000000000000000,8938900.000000000000000,13.6911964,,,,390,716346.665605709422380,1.097186780098622
402,49603700.000000000000000,9218100.000000000000000,Kodiak,15.6712303,103496,Kodiak_103496,588309.000000000000000,58830900.000000000000000,16,1343,1327,481.781213613933687,298.904909430349392,283436224.000000000000000,1328,21,1331,475,876,19,588218.000000000000000,58821800.000000000000000,0.000000000000000,8.533018112182617,8.533018112182617,0.299130507393311,0.202596974679619,175953.948797878634650,0.276639163494110,0.537657082080841,58305200.000000000000000,551400.000000000000000,0.9368533, 1,3359989.591142377350479,5.708772832855410,390,310370.938722694234457,0.527334128581492
403,139906500.000000000000000,45408700.000000000000000,Kodiak,24.5034943,106626,Kodiak_106626,1853243.000000000000000,185324300.000000000000000,104,951,847,348.297919377003439,190.391071247512656,645480681.000000000000000,848,126,110,302,631,20,1853152.000000000000000,185315200.000000000000000,0.000000000000000,1.722080826759338,1.722080826759338,0.167170205827745,0.141757598663891,309791.801270096446387,0.140710145235062,0.371452003717422,169649300.000000000000000,15700700.000000000000000,8.4708385,,,,390,17966881.317631777375937,9.693488706572310
404,139986400.000000000000000,45526500.000000000000000,Kodiak,24.5408802,106676,Kodiak_106676,1855220.000000000000000,185522000.000000000000000,104,951,847,348.080604456612150,190.406471214621973,645766099.000000000000000,848,126,110,301,631,21,1855129.000000000000000,185512900.000000000000000,0.000000000000000,1.722080826759338,1.722080826759338,0.167079314863465,0.141722817527461,309953.682303345645778,0.140710145235062,0.371452003717422,169768800.000000000000000,15778900.000000000000000,8.5039587,,,,390,17966881.317631781101227,9.683160350482265
405,337805300.000000000000000,94083300.000000000000000,Kodiak,21.7841587,107796,Kodiak_107796,4318977.000000000000000,431897700.000000000000000,17,906,889,200.502174936340822,148.405958609855361,865964282.000000000000000,888,81,17,163,414,22,4318886.000000000000000,431888600.000000000000000,0.000000000000000,1.997624397277832,1.997624397277832,0.145815381103528,0.130630905721946,629760.008032689802349,0.123634621500969,0.325531572103500,343611600.000000000000000,88311800.000000000000000,20.4461708,,,,390,14604484.546465158462524,3.381267267868599
406,365731800.000000000000000,102282100.000000000000000,Kodiak,21.8544998,107816,Kodiak_107816,4680230.000000000000000,468023000.000000000000000,17,906,889,201.263754772742374,146.256292947865603,941960663.000000000000000,888,81,17,165,410,23,4680139.000000000000000,468013900.000000000000000,0.000000000000000,1.997624397277832,1.997624397277832,0.147602700967505,0.130475310297914,690801.157303359243087,0.128117039799690,0.326632648706436,375797900.000000000000000,92250800.000000000000000,19.7096577,,,,390,15104965.040127396583557,3.227220808460187
407,403936000.000000000000000,116293400.000000000000000,Kodiak,22.3542538,108356,Kodiak_108356,5202385.000000000000000,520238500.000000000000000,8,906,898,191.165465839231871,143.631343286300591,994516352.000000000000000,899,81,9,150,397,24,5202294.000000000000000,520229400.000000000000000,0.000000000000000,1.997624397277832,1.997624397277832,0.143138475590527,0.128710272767527,744648.432733743917197,0.118551567196846,0.323000729084015,423296300.000000000000000,96967900.000000000000000,18.6382027,,,,390,15381770.177594883367419,2.956530581499723
408,75371500.000000000000000,28411600.000000000000000,Kodiak,27.3759403,128685,Kodiak_128685,1037922.000000000000000,103792200.000000000000000,18,1339,1321,600.021758860501450,275.648946978570905,622775784.000000000000000,1322,442,1337,605,964,25,1037831.000000000000000,103783100.000000000000000,0.000000000000000,1.446694493293762,1.446694493293762,0.231993122962900,0.146527534220435,240769.654797709430568,0.206581979990005,0.430902242660522,103713500.000000000000000,104400.000000000000000,0.1005607, 1,404722.039383654831909,0.389838399142783,390,4272621.652640846557915,4.115496126044590
409,202637000.000000000000000,75217800.000000000000000,Kodiak,27.0709019,129955,Kodiak_129955,2778639.000000000000000,277863900.000000000000000,57,1117,1060,418.191115866438679,234.961186686662586,1162002144.000000000000000,1060,122,1106,410,740,26,2778548.000000000000000,277854800.000000000000000,0.000000000000000,4.159995079040527,4.159995079040527,0.208983265746319,0.158041921359527,580670.035072903381661,0.192708238959312,0.421272277832031,270221600.000000000000000,7668000.000000000000000,2.7593691,,,,390,40824789.157924644649029,14.691010083833525
410,318937900.000000000000000,112270200.000000000000000,Kodiak,26.0361996,130295,Kodiak_130295,4312172.000000000000000,431217200.000000000000000,57,1117,1060,379.337413720973586,234.752586093710136,1635768174.000000000000000,1060,122,1106,342,720,27,4312081.000000000000000,431208100.000000000000000,0.000000000000000,4.159995079040527,4.159995079040527,0.176022090923889,0.152551533278286,759021.513853172538802,0.151928022503853,0.388196766376495,390813100.000000000000000,40429800.000000000000000,9.3751802,,,,390,41829497.843506880104542,9.699753397332890
411,445727100.000000000000000,160002700.000000000000000,Kodiak,26.4148636,130735,Kodiak_130735,6057389.000000000000000,605738900.000000000000000,12,1117,1105,336.425718242628022,218.041073163850911,2037861445.000000000000000,1105,122,1106,261,678,28,6057298.000000000000000,605729800.000000000000000,0.000000000000000,4.159995079040527,4.159995079040527,0.163892291761423,0.143287407648107,992744.451101881335489,0.135888621211052,0.365185439586639,552465600.000000000000000,53299000.000000000000000,8.7986326,,,,390,44505436.696230657398701,7.346985396015326
412,10389600.000000000000000,2797500.000000000000000,Prince_William_Sound,21.2139130,18457.0,Prince_William_Sound_18457,131871.000000000000000,13187100.000000000000000,1,3324,3323,193.964215028323906,569.445619763934133,25578255.000000000000000,1077,1,2478,72,157,1,131871.000000000000000,13187100.000000000000000,0.000000000000000,0.883207738399506,0.883207738399506,0.094132622589549,0.087286160912914,12413.363073506456203,0.073736980557442,0.183435365557671,8015700.000000000000000,5171400.000000000000000,39.2155952, 1,533700.000000000116415,4.047136974770799,390,787431.476602605893277,5.971225490082019
413,3100800.000000000000000,1942600.000000000000000,Prince_William_Sound,38.5176659,26464.0,Prince_William_Sound_26464,50434.000000000000000,5043400.000000000000000,10,3324,3314,600.639667684497454,831.391749848124277,30292661.000000000000000,1766,108,865,353,2568,2,50434.000000000000000,5043400.000000000000000,0.000000000000000,1.634808778762817,1.634808778762817,0.282328270638521,0.167006496683963,14238.944001383142677,0.262755692005157,0.508032619953156,4886200.000000000000000,157200.000000000000000,3.1169450, 1,533700.000000000116415,10.582146964349450,390,780.681350484412860,0.015479266972368
414,4322200.000000000000000,440000.000000000000000,Prince_William_Sound,9.2394276,28086.0,Prince_William_Sound_28086,47622.000000000000000,4762200.000000000000000,0,3324,3324,634.772605098484746,833.648313181120670,30229141.000000000000000,1515,278,599,376,2599,3,47622.000000000000000,4762200.000000000000000,0.000000000000000,1.160876154899597,1.160876154899597,0.311391887151073,0.173785587281035,14829.104449908378228,0.286476522684097,0.540226519107819,4739700.000000000000000,22500.000000000000000,0.4724707, 1,533700.000000000000000,11.207005165679726,,,
